,Country,Agricultural land  % of land area 2000-02,Agricultural land  % of land area 2014-16,Agricultural land  % irrigated 2014-16,Average annual precipitation  millimeters 2014,Land under cereal production  hectares thousands 2000-02,Land under cereal production  hectares thousands 2014-16,Fertilizer consumption  % of fertilizer production 2014-16,Fertilizer consumption  kilograms per hectare of arable land 2014-16,Agricultural employment  % of total employment 2000-02,Agricultural employment  % of total employment 2014-16,Agricultural machinery tractors per 100 sq. km of arable land 2000,Agricultural machinery tractors per 100 sq. km of arable land 2009,Exposure to impact Land area where elevation is below 5 meters % of land area 2010,Exposure to impact Population living in areas where elevation is below 5 meters % of total population 2010,"Exposure to impact Population affected by droughts, floods, and extreme temperatures average annual; % of total population 2009",Exposure to impact Urban land area where elevation is below 5 meters % of urban land area 2010,Exposure to impact Rural population living in areas where elevation is below 5 meters % of rural population 2010,Exposure to impact Rural land area where elevation is below 5 meters % of rural land area 2010,Exposure to impact Urban population living in areas where elevation is below 5 meters % of urban population 2010,"Resilience Disaster risk reduction progress score 1, worst to 5,best 2011",Net energy imports  % of energy use 1990,Net energy imports  % of energy use 2015,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 1990,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 2015,Carbon dioxide emissions Total thousand metric tons 1990,Carbon dioxide emissions Total thousand metric tons 2014,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 1990,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 2014,Carbon dioxide emissions per capita metric tons 1990,Carbon dioxide emissions per capita metric tons 2014,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 1990,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 2014,Access to electricity  % of population 2000,Access to electricity  % of population 2016,Access to electricity  % of urban population 2016,Access to electricity  % of rural population 2016,Access to clean fuels and technologies for cooking  % of population 2000,Access to clean fuels and technologies for cooking  % of population 2016,Renewable energy consumption  % of total final energy consumption 2000,Renewable energy consumption  % of total final energy consumption 2015,Renewable electricity output  % of total electricity output 2000,Renewable electricity output  % of total electricity output 2015,Annual freshwater withdrawals Flows billion cu. m 2014,Annual freshwater withdrawals  billion cu. m 2014,Annual freshwater withdrawals  % of internal resources 2014,Annual freshwater withdrawals  % for agriculture 2015,Annual freshwater withdrawals  % for industry 2014,Water productivity  % of domestic 2015,People using at least basic drinking water services GDP/water use 2010 $ per cu. m 2015,People using at least basic drinking water services Urban % of urban population 2018,People using at least basic drinking water services Rural % of Rural population 2018,Total greenhouse gas emissions  % change 1990-2012,Methane emissions  thousand metric tons of carbon dioxide equivalent 2012,Methane emissions  % change 1990-2012,Methane emissions From energy processes % of total 2008,Methane emissions Agricultural % of total 2008,Nitrous oxide emissions  thousand metric tons of carbon dioxide equivalent 2012,Nitrous oxide emissions  % change 1990-2012,Nitrous oxide emissions From energy processes % of total 2008,Nitrous oxide emissions Agricultural % of total 2008,Other greenhouse gas emissions  thousand metric tons of carbon dioxide equivalent 2012,Other greenhouse gas emissions  % change 1990-2012,Prevalence of smoking Male % of adults 2016,Prevalence of smoking female % of adults 2016,"Incidence of tuberculosis  per 100,000 people 2018",Prevalence of diabetes  % of population ages 20 to 79 2019,"Incidence of HIV Total per 1,000 uninfected population ages 15-49 2018",Prevalence of HIV Total % of population ages 15-49 2018,Prevalence of HIV Women's share of population ages 15+ living with HIV % 2018,"Prevalence of HIV Youth, Male % of population ages 15-24 2018","Prevalence of HIV Youth, Female % of population ages 15-24 2018",Antiretroviral therapy coverage  % of people living with HIV 2018,"Cause of death Communicable diseases and maternal, prenatal, and nutrition conditions % of population 2016",Cause of death Non-communicable diseases % of population 2016,Cause of death Injuries % of population 2016,Health expenditure Current % of GDP 2016,Health expenditure Public % of current 2016,Health expenditure Out of pocket % of current 2016,Health expenditure per capita $ 2016,Health expenditure per capita current PPP $ 2016,External health expenditure (% of current health expenditure)   2016,"Health workers Physicians per 1,000 people 2009-18","Health workers Nurses and midwives per 1,000 people 2009-18","Specialist surgical workforce  per 100,000 population 2008-18",Completeness of birth registration  % 2009-18,Completeness of death registration  % 2008-16,Rural population  % of total 2000,Rural population  % of total 2018,Rural population growth (annual %)   2018,Land area  sq. km thousands 2016,Land use Forest area % of land area 2000,Land use Forest area % of land area 2016,Land use Permanent cropland % of land area 2000,Land use Permanent cropland % of land area 2016,Land use Arable land % of land area 2000,Land use Arable land % of land area 2016,Arable land  hectares per person 2000,Arable land  hectares per person 2016,People using  safely managed drinking water services  % of population 2017,People using  safely managed sanitation services  % of population 2017,Access to electricity  % of population 2017,Renewable energy consumption  % of total final energy consumption 2015.1,Expenditures for R&D  % of GDP 2015,Urban population living in slums  % of urban population 2014,Ambient PM2.5 air pollution mean annual exposure micrograms per cubic meter 2016,Adjusted net savings  % of GNI 2017,Carbon dioxide emissions per capita metric tons 2014.1,Nationally protected terrestrial and marine areas  % of total territorial area 2018,"Intentional homicides Combined source estimates per 100,000 people 2015",Internet use Individuals using the Internet % of population 2017
85,Honduras,27.0,29.0,0.0,0.0,431.6,423.2,0.0,164.3,38.8,27.4,48.7,48.7,2.0,0.9,1.3,0.0,0.7,2.0,0.2,3.8,29.0,53.0,6.7,7.0,0.0,0.0,1.1,1.8,0.5,1.1,0.2,0.3,67.4,91.6,99.1,82.1,29.9,53.1,55.1,51.5,61.9,42.3,90.7,0.0,1.8,0.0,0.0,0.0,0.0,99.4,88.9,-35.4,0.0,-29.1,29.0,31.5,0.0,-59.7,6.7,80.2,0.0,20.2,0.0,2.0,37.0,7.3,0.1,0.3,40.0,0.2,0.1,50.0,14.0,67.0,20.0,8.4,45.9,45.0,199.6,400.3,3.1,0.3,0.9,13.7,93.6,17.0,55.0,43.0,0.2,111.9,57.1,40.0,3.2,4.1,9.5,9.1,0.16,0.11,0.0,0.0,86.5,51.5,0.0,27.5,21.1,19.5,1.1,10.9,57.5,31.7
86,Hungary,65.0,58.0,1.8,589.0,0.0,0.0,138.8,128.3,6.1,5.0,246.2,261.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,49.0,58.0,5.7,10.4,0.0,0.0,2.4,1.8,6.7,4.3,0.4,0.2,100.0,100.0,100.0,100.0,100.0,100.0,5.2,15.6,0.7,10.6,6.0,5.1,84.2,6.0,79.0,14.0,26.0,100.0,100.0,-74.7,359.0,5.0,0.9,57.0,369.0,-9.7,3.9,85.8,0.0,-98.6,35.0,27.0,6.0,6.9,0.04,0.1,16.0,0.1,0.1,56.0,2.0,94.0,4.0,7.4,65.9,29.7,942.6,0.0,0.0,3.2,6.6,55.7,100.0,100.0,35.0,29.0,-1.2,90.5,21.4,22.9,2.2,1.9,51.4,47.8,0.45,0.44,89.6,95.7,100.0,15.6,1.4,0.0,15.9,13.2,4.3,22.6,2.3,76.8
87,Iceland,19.0,19.0,0.0,0.0,0.0,0.0,0.0,181.5,7.4,3.9,699.1,921.9,2.2,7.6,0.0,0.0,4.6,2.2,3.0,0.0,29.0,12.0,3.4,2.5,0.0,0.0,0.9,0.3,7.8,6.1,0.3,0.1,100.0,100.0,100.0,100.0,100.0,100.0,60.7,77.0,99.9,100.0,170.0,0.3,2.1,0.0,71.0,29.0,56.0,100.0,100.0,116.4,0.0,23.9,17.2,62.7,0.0,41.4,12.3,73.8,0.0,243.3,15.0,14.0,3.0,5.8,0.1,0.1,26.0,0.1,0.1,79.0,4.0,90.0,6.0,8.3,81.5,16.9,0.0,0.0,0.0,4.0,15.7,101.6,100.0,100.0,8.0,6.0,2.3,100.3,0.3,0.5,0.0,0.0,1.3,1.2,0.46,0.36,100.0,81.8,100.0,77.0,2.1,0.0,6.6,16.6,6.1,2.5,0.9,98.3
88,India,61.0,60.0,0.0,0.0,0.0,0.0,144.7,165.8,58.4,45.1,129.9,129.9,1.5,2.7,4.4,0.1,1.5,1.4,1.1,3.3,8.0,34.0,5.4,8.4,0.0,0.0,2.0,2.7,0.7,1.7,0.4,0.3,59.4,89.6,98.5,85.2,22.2,41.0,51.6,36.0,13.6,15.3,0.0,647.5,44.8,90.0,2.0,7.0,3.0,96.0,91.0,-33.0,0.0,5.6,26.7,41.1,0.0,-7.4,4.0,65.5,0.0,-99.6,21.0,2.0,199.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,63.0,11.0,3.7,25.4,64.6,62.7,241.5,1.0,0.8,2.1,6.8,79.7,0.0,72.0,66.0,0.4,0.0,22.0,23.8,3.1,4.4,54.1,52.6,0.15,0.12,0.0,0.0,92.6,36.0,0.6,24.0,89.7,16.3,1.7,3.5,3.4,34.5
89,Indonesia,27.0,31.0,0.0,0.0,0.0,0.0,130.2,231.4,44.3,31.8,2.0,2.0,2.8,7.4,0.2,0.2,3.6,2.6,3.8,3.3,-71.0,-103.0,8.5,11.3,0.0,0.0,1.5,2.1,0.8,1.8,0.2,0.2,86.3,97.6,100.0,94.9,5.4,58.4,45.6,36.9,16.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,82.0,129.4,0.0,113.7,68.6,19.0,0.0,30.5,7.4,80.7,0.0,83.7,76.0,3.0,316.0,6.3,0.3,0.4,36.0,0.3,0.2,17.0,21.0,73.0,6.0,3.1,44.7,37.3,111.6,362.7,0.4,0.4,2.1,0.0,72.0,0.0,58.0,45.0,-0.3,0.0,54.9,49.9,8.6,12.4,11.3,13.0,0.1,0.09,0.0,0.0,98.1,36.9,0.2,21.8,16.4,12.0,1.8,5.3,0.6,32.3
90,"Iran, Islamic Rep.",39.0,28.0,16.6,228.0,0.0,0.0,47.3,76.3,24.4,18.0,152.8,152.8,0.8,1.3,3.1,0.1,0.5,0.8,0.8,0.0,-171.0,-33.0,9.2,5.6,0.0,0.0,3.0,2.7,3.7,8.4,0.3,0.5,97.9,100.0,100.0,100.0,85.7,98.5,0.4,0.9,3.0,5.1,128.5,0.0,72.5,0.0,0.0,0.0,0.0,97.4,89.0,55.7,0.0,13.7,67.3,15.4,0.0,5.5,10.3,52.7,0.0,-85.8,21.0,1.0,14.0,9.6,0.08,0.1,25.0,0.1,0.1,20.0,8.0,82.0,10.0,8.1,54.5,38.8,415.4,0.0,0.0,1.1,1.9,5.0,99.0,0.0,36.0,25.0,-0.6,0.0,5.7,6.6,0.8,1.1,9.2,9.0,0.23,0.18,91.8,0.0,100.0,0.9,0.4,0.0,38.8,0.0,8.4,7.7,2.5,64.0
91,Iraq,20.0,21.0,0.0,216.0,0.0,0.0,126.4,35.8,23.8,19.2,112.4,112.4,3.2,5.8,0.0,0.3,3.1,2.9,2.7,0.0,-451.0,-229.0,10.0,10.5,0.0,0.0,2.4,3.4,2.7,4.9,0.2,0.3,0.0,100.0,100.0,100.0,75.0,97.6,0.4,0.8,1.9,3.7,35.2,0.0,0.0,0.0,0.0,0.0,0.0,98.8,91.1,-4.8,0.0,3.2,13.6,78.6,0.0,-15.1,4.4,90.1,0.0,-87.7,0.0,0.0,42.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,55.0,28.0,3.3,21.1,78.5,152.6,493.7,0.4,0.8,1.7,7.6,99.0,65.0,32.0,30.0,1.7,434.1,1.9,1.9,0.5,0.7,9.4,11.5,0.17,0.14,58.8,41.1,100.0,0.8,0.0,47.2,64.0,-7.0,4.9,1.5,9.9,49.4
92,Ireland,63.0,65.0,0.0,0.0,299.5,281.3,0.0,0.0,7.0,5.3,0.0,0.0,2.1,4.8,0.0,0.4,1.4,1.7,3.4,0.0,65.0,86.0,7.9,21.4,0.0,0.0,3.1,2.7,8.9,7.3,0.4,0.2,100.0,100.0,100.0,100.0,100.0,100.0,2.0,9.1,5.0,28.0,49.0,0.8,1.5,0.0,7.0,83.0,288.0,97.0,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,7.0,3.2,0.1,0.2,34.0,0.1,0.1,80.0,5.0,91.0,4.0,7.4,72.1,13.0,0.0,0.0,0.0,3.1,14.3,72.0,100.0,100.0,41.0,37.0,0.4,68.9,9.2,11.0,0.0,0.0,15.6,6.5,0.28,0.09,97.3,82.4,100.0,9.1,1.2,0.0,8.3,16.0,7.3,4.0,0.7,84.1
93,Isle of Man,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.5,0.0,0.4,2.2,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.5,4.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.2,0.0,78.8,26.4,28.6,0.0,8.4,15.4,54.3,0.0,135.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.3,52.4,85.4,0.0,48.0,47.0,0.3,0.6,6.1,6.1,0.0,0.0,31.8,41.2,0.24,0.28,97.2,0.0,100.0,4.2,0.0,0.0,0.0,0.0,0.0,4.2,1.2,0.0
94,Israel,26.0,25.0,32.8,435.0,100.8,61.0,3.1,280.7,2.0,1.0,695.3,695.3,0.4,1.6,0.0,0.3,0.3,0.1,1.2,0.0,96.0,65.0,8.5,11.5,0.0,0.0,3.2,2.8,7.8,7.9,0.4,0.2,100.0,100.0,100.0,100.0,100.0,100.0,6.0,3.7,0.1,1.9,0.8,0.0,189.2,0.0,0.0,0.0,0.0,100.0,100.0,-5.1,0.0,-25.3,16.7,41.7,0.0,-36.5,14.9,54.7,0.0,232.6,35.0,15.0,4.0,9.7,0.1,0.2,25.0,0.1,0.1,0.0,10.0,86.0,4.0,7.3,62.5,23.0,0.0,0.0,1.5,3.2,5.2,75.6,100.0,100.0,9.0,8.0,0.9,21.6,7.1,7.7,4.0,4.5,15.6,13.6,0.05,0.03,99.4,93.7,100.0,3.7,4.3,0.0,20.8,15.6,7.9,8.6,1.4,81.6
95,Italy,52.0,43.0,0.0,832.0,0.0,0.0,91.4,129.8,4.9,3.9,0.0,0.0,3.9,5.7,0.0,1.3,1.5,2.6,4.2,3.5,83.0,76.0,12.1,13.8,0.0,0.0,2.8,2.2,7.4,5.3,0.2,0.2,100.0,100.0,100.0,100.0,100.0,100.0,5.1,16.5,18.8,38.7,182.5,53.8,29.5,0.0,0.0,18.0,41.0,99.5,99.4,66.0,0.0,6.5,11.6,49.8,656.0,36.9,14.4,53.3,0.0,107.9,28.0,20.0,7.0,5.0,0.1,0.3,30.0,0.1,0.1,91.0,5.0,91.0,4.0,8.9,74.5,23.1,0.0,0.0,0.0,4.1,5.9,142.4,100.0,100.0,33.0,30.0,-1.2,294.1,28.5,31.8,9.5,8.3,28.8,22.4,0.15,0.11,95.0,96.2,100.0,16.5,1.3,0.0,16.5,6.0,5.3,13.4,0.8,63.1
96,Jamaica,44.0,41.0,0.0,0.0,1.5,2.2,0.0,57.2,20.1,16.6,0.0,0.0,3.6,3.6,1.1,1.2,1.3,2.4,2.3,3.8,83.0,82.0,6.3,8.2,0.0,0.0,2.7,2.6,3.1,2.6,0.4,0.3,84.5,98.5,100.0,96.6,73.2,90.5,11.9,16.8,4.8,10.3,10.8,0.8,7.5,55.0,9.0,35.0,17.0,95.5,84.6,13.4,0.0,-41.8,8.2,72.5,0.0,-32.6,27.0,30.1,0.0,88.8,29.0,5.0,3.0,11.3,1.4,1.9,37.0,0.5,0.3,31.0,11.0,80.0,9.0,6.1,60.6,22.4,296.2,535.7,1.2,1.3,1.1,11.2,98.0,0.0,48.0,44.0,-0.2,10.8,31.5,30.9,10.2,8.8,12.9,11.1,0.05,0.04,0.0,0.0,99.5,16.8,0.0,0.0,13.4,15.9,2.6,1.4,42.1,55.1
97,Japan,13.0,12.0,34.8,0.0,0.0,0.0,132.6,242.2,4.7,3.5,0.0,0.0,3.4,12.6,0.0,2.5,0.7,0.9,11.9,4.5,83.0,93.0,8.6,11.0,0.0,0.0,2.5,2.7,8.9,9.5,0.3,0.3,100.0,100.0,100.0,100.0,100.0,100.0,3.9,6.3,9.1,16.0,430.0,81.2,18.9,67.0,14.0,19.0,67.0,0.0,0.0,134.5,0.0,144.2,30.9,21.4,605.0,-4.0,8.5,61.5,0.0,0.0,34.0,11.0,14.0,5.6,0.02,0.1,10.0,0.1,0.1,80.0,13.0,82.0,5.0,10.9,83.6,13.5,0.0,0.0,0.0,2.4,11.5,37.4,100.0,100.0,21.0,8.0,-1.2,364.6,68.2,68.5,1.0,0.8,12.3,11.5,0.04,0.03,98.5,98.8,100.0,6.3,3.3,0.0,11.6,7.3,9.5,10.0,0.3,84.6
98,Jordan,12.0,12.0,10.0,111.0,88.6,55.4,1.6,112.0,3.9,3.5,301.7,301.7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,95.0,97.0,6.9,9.4,0.0,0.0,3.2,3.2,2.9,3.0,0.5,0.3,98.7,100.0,100.0,100.0,97.3,99.1,2.1,3.2,0.6,1.0,0.7,1.1,124.5,52.0,3.0,44.0,28.0,99.1,97.7,-1.6,0.0,2.8,68.0,21.9,0.0,-43.5,7.8,73.4,0.0,93.9,0.0,0.0,5.0,12.7,0.01,0.1,17.0,0.1,0.1,84.0,11.0,78.0,11.0,5.5,63.2,28.0,223.5,494.8,5.7,2.3,3.4,24.5,98.0,65.0,22.0,9.0,-0.7,88.8,1.1,1.1,1.0,1.0,2.2,2.7,0.04,0.02,93.8,80.6,100.0,3.2,0.7,12.9,33.2,4.4,3.0,1.8,1.6,66.8
99,Kazakhstan,79.0,80.0,0.0,250.0,0.0,0.0,54.1,4.3,35.5,16.2,17.3,17.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-24.0,-117.0,2.9,5.3,0.0,0.0,3.3,3.2,15.9,14.4,1.5,0.6,99.1,100.0,100.0,100.0,82.9,95.3,2.5,1.6,14.7,8.9,64.4,20.0,31.0,66.0,30.0,4.0,7.0,98.1,92.3,39.4,0.0,37.9,28.1,56.4,0.0,24.8,5.5,88.3,0.0,-29.6,43.0,7.0,68.0,6.1,0.2,0.2,37.0,0.1,0.1,58.0,5.0,86.0,10.0,3.5,58.8,35.6,262.0,858.8,1.2,3.3,8.5,73.2,100.0,91.0,44.0,43.0,1.1,0.0,1.2,1.2,0.1,0.0,11.2,10.9,2.03,1.65,89.5,0.0,100.0,1.6,0.2,0.0,13.1,5.8,14.4,3.2,4.8,76.4
100,Kenya,47.0,49.0,0.0,630.0,0.0,0.0,0.0,38.2,54.2,58.2,24.9,25.2,0.2,0.4,6.5,0.0,0.3,0.2,0.1,4.0,18.0,17.0,5.2,5.4,0.0,0.0,0.5,0.6,0.2,0.3,0.1,0.1,15.3,65.4,77.6,61.1,2.0,13.4,79.0,72.7,47.0,87.5,20.7,3.2,15.5,59.0,4.0,37.0,12.0,84.6,49.6,32.5,16.0,60.7,5.6,7.1,4.0,43.4,8.0,47.2,0.0,-100.0,20.0,1.0,292.0,3.1,1.62,4.7,63.0,1.5,2.5,68.0,63.0,27.0,10.0,4.5,36.2,27.7,66.2,143.5,19.5,0.2,1.5,2.4,66.9,0.0,80.0,73.0,1.7,569.1,6.2,7.8,0.8,0.9,8.6,10.2,0.15,0.12,0.0,0.0,63.8,72.7,0.0,56.0,28.6,-2.2,0.3,10.5,4.8,17.8
101,Kiribati,42.0,42.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,20.6,5.0,0.1,18.8,54.6,1.7,0.0,0.0,0.0,19.8,0.0,22.0,62.0,3.1,0.0,0.3,0.6,0.2,0.3,0.0,93.7,88.7,99.2,2.3,5.5,4.8,4.3,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.6,0.0,-12.2,59.1,23.3,0.0,-66.0,13.3,66.8,0.0,66.2,59.0,36.0,349.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,29.0,64.0,7.0,11.9,79.6,0.1,188.0,249.8,17.0,0.2,4.8,8.2,94.0,0.0,57.0,46.0,-0.2,0.8,15.0,15.0,39.5,39.5,2.5,2.5,0.02,0.02,0.0,0.0,98.6,4.3,0.0,0.0,10.5,0.0,0.6,11.8,7.5,14.6
102,"Korea, Dem. People’s Rep.",21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,60.0,0.0,0.0,1.8,5.1,2.5,0.1,3.0,1.7,2.2,0.0,13.0,-75.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1.6,0.0,0.0,0.0,41.7,37.0,49.3,3.1,10.8,8.7,23.1,52.6,72.8,67.0,8.7,12.9,0.0,13.0,0.0,0.0,97.2,90.2,122.6,0.0,4.2,22.6,40.6,0.0,42.2,25.7,42.2,0.0,45.5,0.0,0.0,513.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,84.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.4,0.0,100.0,0.0,41.0,38.0,-0.1,120.4,57.6,40.7,1.7,1.9,19.1,19.5,0.1,0.09,66.6,0.0,43.9,23.1,0.0,0.0,31.8,0.0,1.6,1.3,0.0,0.0
103,"Korea, Rep.",20.0,17.0,0.0,0.0,0.0,858.4,0.0,380.3,9.3,4.8,0.0,0.0,2.9,3.0,0.1,0.6,1.0,2.3,2.0,0.0,76.0,81.0,5.4,6.3,0.0,0.0,2.7,2.2,5.8,11.6,0.5,0.3,100.0,100.0,100.0,100.0,96.2,96.7,0.7,2.7,1.4,1.9,64.9,29.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,66.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,7.3,59.2,33.3,0.0,0.0,0.0,2.4,7.0,49.6,0.0,99.0,20.0,19.0,0.6,97.5,65.2,63.4,2.1,2.3,17.8,14.6,0.04,0.03,98.2,99.9,100.0,2.7,4.2,0.0,25.1,20.1,11.6,4.0,0.7,95.1
104,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,28.3,20.5,1.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.1,92.3,1.2,704.0,18.9,27.7,18.2,0.0,451.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,83.9
105,Kuwait,8.0,8.0,0.0,121.0,1.9,1.0,1.3,750.7,2.5,2.3,89.0,89.0,8.2,17.4,0.0,1.4,14.0,6.8,3.4,0.0,-453.0,-391.0,9.8,7.9,0.0,0.0,5.6,2.8,24.3,25.8,0.2,0.4,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.6,0.0,-26.3,7.0,73.9,0.0,-46.2,1.6,82.3,638.0,-86.4,37.0,3.0,23.0,12.2,0.06,0.1,29.0,0.1,0.1,62.0,15.0,72.0,13.0,3.9,83.9,16.1,0.0,0.0,0.0,2.6,7.0,0.0,0.0,95.0,1.0,0.0,0.0,17.8,0.3,0.4,0.1,0.3,0.6,0.4,0.0,0.0,100.0,100.0,100.0,0.0,0.1,0.0,60.8,14.6,25.8,11.0,1.8,100.0
106,Kyrgyz Republic,56.0,55.0,9.5,533.0,642.4,568.2,0.0,31.4,49.1,26.8,188.1,188.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,67.0,50.0,2.0,4.9,0.0,0.0,2.3,2.5,2.5,1.6,0.9,0.5,99.7,100.0,100.0,100.0,51.7,81.3,35.2,23.3,85.9,85.2,48.9,7.7,15.8,93.0,4.0,3.0,1.0,97.1,82.0,436.8,0.0,84.4,9.7,77.0,0.0,101.7,3.6,66.7,0.0,691.9,51.0,4.0,116.0,6.1,0.2,0.2,34.0,0.1,0.1,43.0,10.0,83.0,8.0,6.6,39.1,57.6,72.9,240.2,3.3,1.9,6.4,50.1,98.0,96.0,65.0,64.0,1.5,191.8,4.5,3.3,0.3,0.4,7.1,6.7,0.28,0.21,68.2,0.0,100.0,23.3,0.1,0.0,23.2,12.9,1.6,6.7,5.2,38.0
107,Lao PDR,8.0,10.0,11.5,0.0,783.1,0.0,0.0,0.0,80.4,68.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,43.1,90.8,98.8,86.8,4.0,5.6,85.5,59.3,90.9,86.4,190.4,3.5,1.8,0.0,5.0,0.0,0.0,94.4,75.6,-58.6,0.0,-41.8,55.5,25.1,0.0,-53.4,12.2,75.4,0.0,-73.8,51.0,7.0,162.0,6.4,0.1,0.3,45.0,0.1,0.1,54.0,31.0,60.0,9.0,2.4,32.4,46.4,55.2,154.6,18.1,0.5,1.0,3.7,73.0,0.0,78.0,65.0,0.6,230.8,71.6,82.1,0.4,0.7,4.0,6.6,0.17,0.22,16.1,58.1,93.6,59.3,0.0,31.4,25.8,-1.2,0.3,16.7,0.0,25.5
108,Latvia,26.0,31.0,0.0,641.0,415.0,706.1,0.0,104.2,16.2,7.7,575.4,501.4,1.9,17.3,0.0,0.6,0.7,1.3,16.6,0.0,86.0,45.0,0.0,10.2,0.0,0.0,2.3,1.6,5.4,3.5,0.0,0.2,100.0,100.0,100.0,100.0,85.9,95.3,35.8,38.1,68.3,50.2,16.9,0.2,1.4,15.0,21.0,64.0,114.0,98.8,98.2,0.0,0.0,64.7,10.9,25.2,462.0,24.5,10.6,65.2,0.0,19.1,51.0,26.0,29.0,5.0,0.4,0.4,31.0,0.1,0.1,45.0,3.0,92.0,5.0,6.2,54.6,44.6,874.2,0.0,0.0,3.2,4.8,67.6,100.0,100.0,32.0,32.0,-1.0,62.2,52.1,54.0,0.2,0.1,15.6,20.7,0.41,0.66,95.2,85.8,100.0,38.1,0.6,0.0,13.4,6.0,3.5,17.5,3.4,80.1
109,Lebanon,60.0,64.0,0.0,661.0,56.8,57.2,0.0,330.9,14.7,12.4,640.0,0.0,0.4,4.1,0.0,0.1,1.9,0.3,2.2,3.0,93.0,98.0,8.0,10.3,0.0,0.0,4.2,3.2,2.9,3.8,0.5,0.3,0.0,100.0,100.0,100.0,0.0,0.0,4.9,3.6,4.6,2.6,4.8,1.1,22.8,0.0,11.0,0.0,0.0,0.0,0.0,84.5,0.0,13.1,27.1,55.5,428.0,-24.1,9.7,81.5,0.0,0.0,41.0,27.0,11.0,11.2,0.04,0.1,16.0,0.1,0.1,60.0,4.0,91.0,6.0,8.0,52.1,32.1,662.1,0.0,0.8,2.3,2.6,87.4,100.0,0.0,14.0,11.0,-0.9,10.2,12.8,13.4,13.8,12.3,12.6,12.9,0.03,0.02,47.7,21.8,100.0,3.6,0.0,0.0,30.2,-16.9,3.8,1.0,3.9,78.2
